,battery_voltage,battery_current,engine_temperature,motor_efficiency,tire_pressure,fuel_efficiency,speed,acceleration,driving_distance,ambient_temperature,humidity,road_condition,last_service_distance,service_frequency,repair_cost,downtime,fault_type,time_since_last_fault
20,13.335558684167138,29.4097093536394,118.16972171067752,85.71516649185412,34.113039720662314,16.669274474586807,50.15809026082963,1.652071634084384,248.9345902571596,3.627887440770026,32.393030616987815,2,12485.843470035328,15000,100,1,3,9
21,11.918481581956126,15.407215258039276,98.0084091730921,88.65533759198526,32.40531585180149,14.353963233997517,102.39417582806423,2.450380108723042,420.9043545144094,33.57728403540632,21.996401738705377,1,7822.285961181111,10000,300,1,0,10
22,12.376433945605656,37.35386683817856,116.8411231016546,93.70887766443803,36.72383843291704,19.531201143941377,102.73843463935924,2.878776442827702,400.6760291351243,14.24961422887498,83.65129024842346,1,13129.048307527992,10000,100,1,3,1
23,12.599085529881076,38.98703858078788,72.6128939643012,86.64912314297425,38.26064684548285,17.19245200575832,11.90851979036172,2.377987430254852,205.25241067417824,5.278822966391287,20.575619197222405,2,6183.96841427654,5000,100,1,3,4
24,12.868209952651108,38.04932711897019,90.93966595370809,81.13171312293431,36.73092130911217,19.3016520286255,10.886505929739702,1.81140923653126,115.04224592873751,15.881946784471726,71.52575010359598,0,12560.716102217615,5000,200,4,3,5
25,13.85552788417904,21.597497583011236,83.00788954810255,87.47842094025627,38.2435044724935,15.275879732721656,31.52345724023224,1.4800247641571411,203.04106627988548,9.09790095226344,30.650352084366155,0,5981.188739005124,10000,200,4,0,9
26,12.099021346475078,35.17149278462597,106.54104824903648,98.88897165388607,33.96992162207474,12.589042747931396,104.97192750647922,0.1202072590448,413.1086878876101,18.21505323349151,83.856073539972,1,9469.157878569433,10000,200,1,1,6
27,13.042703315240836,34.559228948727466,119.06485452486234,92.83468794597115,31.56316970708861,10.52826686364722,15.468310208819872,2.952965936442124,113.81626790969618,-4.273356583682588,82.495715771292,2,12340.043505996044,5000,200,1,3,4
28,13.277243706586129,16.168516563513947,82.82650312221239,93.42958297334414,37.37950947397592,17.260848514838507,86.39961631529356,1.1504433677251276,262.21817292887465,39.84952514062756,65.773080245848,0,6732.183811869006,15000,100,1,2,2
29,11.639351238159993,34.01204159527371,102.70873007370372,92.6456430727528,33.60474505141554,11.21302998005534,12.139874353572386,0.4566846417506004,403.04837398037375,11.277793884835877,67.05639048604236,1,7856.649888467229,15000,200,1,3,5
30,13.322634555704315,6.295267215042242,79.904881637987,83.97984277918873,36.71270825229132,13.027751282719672,74.77654244973904,2.0001265661893703,176.7387375641894,7.411531985368434,20.3737399378782,2,13647.669920921977,15000,200,1,0,8
31,12.011572371061874,25.869445746871857,98.2665127285805,88.3666772820456,32.706439419817656,15.324709078838977,42.728075894297376,0.852864867286378,321.1048185013487,25.510492415813246,88.94100962795214,1,13851.19320907646,15000,500,1,3,8
32,11.69515477895584,13.050309305069607,93.1966243344168,95.01879596726636,30.812296348066727,15.644165877797477,94.66967555590404,1.7573348127931427,122.81578702440726,8.194970324766622,81.44828225030702,2,5449.354524527263,5000,100,1,2,6
33,14.34665661176,9.219841002204758,118.60026648157684,82.02745795106318,39.92581795487763,16.00583196987136,28.042853859043632,1.7603037235337735,54.63972268407996,31.663715251437885,82.65743580110644,0,6680.905853529753,10000,300,1,0,11
34,14.396896099223678,7.693362057022321,100.42636363482332,85.55705552179424,31.562015079305997,11.662553303497006,76.70421952679519,1.3371894627086074,397.1921125464282,12.713536218021265,66.14711759356103,0,6174.71940272859,15000,200,1,1,1
35,13.925192044349384,29.370107155734893,87.47531860434094,85.52638216931707,39.884209939634815,13.797374048216486,28.281904149106197,2.508355846635128,49.48431170435341,25.977920663271743,44.13508500581756,1,6796.93094651303,5000,100,1,3,8
36,12.413841307520112,16.895623731882317,75.70478924439666,88.64037855189012,39.77279932566447,16.171942271169666,85.63923397345846,0.7949011846663291,135.6906975397923,-4.6273391779056725,82.55540543633366,0,14701.877243062723,10000,300,1,0,4
37,11.793016342019152,30.36683700350665,77.56234143674672,99.60737481884372,37.9381810390804,19.698188646337847,104.84136414728984,1.3458977748532024,427.55471099872005,32.30595927775559,40.40618497058347,0,10516.552487904564,15000,100,4,2,2
38,13.55269907953647,7.287471927962983,81.26584649756175,81.35005093367644,36.59422962081997,17.276311376996887,15.216215895211205,1.6130763857729145,173.2346435393336,26.78589933890549,59.3898080339542,2,9681.12390454927,10000,500,1,1,1
39,12.820457481218805,16.03516182407136,82.5483330670149,90.3740198876119,35.77807050251084,19.226037570939575,103.99148263146044,1.9908741623018988,486.52267475708055,0.5858389230982848,26.981168064071767,0,14844.67373092616,15000,300,3,3,7
40,11.866114704534336,23.8821952331368,112.5308028920569,83.58729364024421,38.66101545377835,17.622120583141772,71.22903052971576,2.351915551516768,489.86716738692985,-2.735699512710667,84.53689410929252,2,10569.561298607354,10000,100,3,3,2
41,12.98553073033381,32.67531076936372,98.06113941412625,99.41353090819489,32.89439521619488,15.917169688924004,15.253258904042877,1.1844218486347682,134.1380102267783,5.814617436281219,29.853932043984933,2,11611.179273455244,15000,100,4,1,4
42,11.603165563345655,16.156337602622447,96.16954556871832,82.26607009454928,34.67681212484877,11.920233691363446,51.30502264316544,1.938140832289788,20.489111124945225,38.80352930159522,35.74277640112851,1,8327.705460491801,15000,100,2,3,4
43,14.227961206236346,26.90619817529532,75.73844359346087,88.07202004723183,36.19389969366502,16.66685651892513,19.303235218211743,0.4518328592055574,352.53164210268955,2.841578728352932,59.06939106897505,2,8821.148645095185,10000,100,2,3,10
44,12.27633994480005,36.00922118826655,113.00698466747176,94.75769969669211,34.11190475869491,16.23379565959907,84.04174666398833,2.797944301627436,225.4932513241719,12.806360447331665,73.4865100149087,0,10944.09383809073,10000,100,3,3,1
45,13.487566853061946,26.55521158638066,106.14071516042418,94.09108856054893,34.27486454090268,16.024691704572664,91.06417613015395,1.1491764192630107,50.37642197978814,-8.498988714133183,63.35459141554092,2,5697.857840004647,10000,100,1,1,2
46,12.435133228268231,13.15358161637718,73.38341809500008,88.45457273787865,33.302846675020845,14.897858679882408,12.695582432735875,2.1885642659293154,353.7614094890214,9.861376478311628,36.24937389601093,2,7558.828860447751,5000,200,1,3,1
47,13.060204063533432,5.854027354478831,105.39175486148844,86.93048335905436,35.64231816684536,15.286566039892756,60.73678232335732,0.0610232456465329,15.587454555960612,18.566000771655137,20.066012976924323,1,6968.117494603072,5000,100,4,1,6
48,13.14013083802984,35.45346058653254,97.1769108671323,87.95224757105741,38.50574528015116,13.34442527118104,97.75500672311006,0.615561428714421,435.0983452461211,37.65623062539825,73.00054062152074,0,5158.933931400036,10000,300,2,2,3
49,12.05456336657658,5.74442937976355,74.08626728733891,85.28552526317279,32.01528378006313,15.193126926423032,112.33956498611958,1.461247632970734,69.32626455665186,15.83680224700322,88.96451281377657,0,10369.01270520422,5000,300,4,3,1
50,14.408753883293675,35.614558543946984,92.91503207643282,84.106658774136,39.34433038753441,11.975559056784782,61.6221440090124,2.63475740319704,63.6559393733625,30.955366308884383,76.69391842142633,0,10610.52839523879,15000,200,2,2,8
51,13.825398470083345,23.51279969095242,94.23481435650234,89.6607939511778,36.8908765374823,18.05174397360377,114.03350683336885,1.5817654498520315,87.83614898429227,17.356382128445027,52.21446327096307,2,8839.392230372589,10000,300,3,3,4
52,14.318496824692566,37.86736944795137,78.28872700816379,85.37067512135215,38.2327321268003,11.85776954698708,64.28267645472357,2.7896114468816373,480.1331792460333,-7.960749328224095,83.26370829793746,0,7687.274694647909,5000,100,2,0,10
53,14.184482051282949,32.95741325207829,117.28490735001412,85.749233297945,35.56190692630012,10.849662898894664,47.30285935198896,1.451390689748389,346.584680126923,5.750413759488701,48.6893371182845,0,11520.598759946248,10000,100,2,0,7
54,13.293699936433256,39.927693868666815,112.4987685740331,93.13512126949114,37.79516701424063,14.362460263571574,101.78437542634744,1.47134729020785,400.6857677318184,18.777475391555164,56.74538589704273,2,6346.591613844569,15000,200,2,2,10
55,14.265622705069353,17.274913540809855,103.4511168664554,99.37074663399784,30.162003973394672,16.58307439506062,59.157925254970685,0.3592403655015956,198.8174928663765,37.52969829655622,53.39908371769783,1,10186.150316353342,15000,200,4,3,2
56,11.765477506155758,31.85159011258944,93.11477805003037,92.0727440111875,38.18380424779535,14.377168249335414,56.62830126774276,2.407968732456659,168.15636375247777,32.95651798756167,51.33367108658675,1,12680.7398581062,5000,200,3,0,6
57,12.087948587257436,19.067581976323478,90.58827707922542,81.53958934129932,30.401388590853664,12.767541319513086,58.837498729179394,0.7408962374011875,117.24200339158496,1.4177807089423826,74.2633538505734,2,6642.979839524724,15000,300,3,1,6
58,11.635681866731614,21.79564671063681,102.5486733575477,81.51167227708135,38.89913376362863,15.581711838904408,101.61420022436944,2.6988374681169454,240.32401415620447,1.0054915009581755,56.87382350886444,1,12532.595385958188,10000,500,2,0,7
59,12.475990992289791,26.96269121264295,97.27159347034528,99.02846441691132,39.91962747238643,13.470023354122,99.83298500256626,2.7324726609911885,275.91436676708423,0.0586483556950376,42.17019854176512,1,12607.94509153398,5000,200,1,1,1
60,12.666031869068446,35.57869899652186,73.11365529409429,85.94581580614667,32.940674621767776,19.32867690126633,48.422399092825344,2.829930335622449,315.8874218263777,36.124944815125154,38.07107173609349,1,5599.266482304549,10000,300,1,3,1
61,12.314047095321689,39.44292142197533,95.6251324385166,81.8413397216495,32.10318556285794,19.22645139603572,39.995983184463,1.56069146730927,128.55925199934725,32.633307655086035,22.642312187720336,0,5187.8432608718185,10000,100,4,1,2
62,13.986212527455788,31.889569485258136,110.32018086164196,91.98089174300765,37.65363363858041,15.023718199720957,59.03136288469551,2.031281354350933,474.3270404514953,28.744171612647435,60.82366133181322,1,14739.354059881947,10000,100,2,3,11
63,12.570259980080769,19.62183737585668,92.96199387984792,92.47297556580531,32.53026340920253,13.278839940182586,68.73270116845308,2.3355476401849904,84.87924910356793,9.63675571121138,36.0972990780724,0,6933.82659498825,15000,300,1,3,2
64,12.342803529062142,19.747495079697455,72.59782887771343,92.97009640237376,38.65562383172204,17.37132413956639,28.600465275359635,0.3930438559513968,482.8265873832062,15.21903521493834,30.36937454114682,1,13221.39209100103,10000,200,1,1,5
65,13.128088249474745,30.815380555611203,109.31390996920166,85.34804055715082,31.028425921574765,10.367129434830666,95.27461016587088,1.802871584992492,7.428061253751894,13.21658723975764,65.76809746793744,0,10618.506530452983,15000,200,3,1,1
66,11.922772674924287,13.357200101890582,80.06818910679871,80.3022136842895,31.259551963793584,14.747690060436511,58.377931887890746,0.102893703909935,240.5628459084228,2.6699053779686324,67.68464804750842,2,7644.721575369968,10000,100,3,0,11
67,13.90659094226212,8.866593959598813,82.93104174440194,99.30030738908944,39.79151555100616,13.363233942703337,40.08546581039515,1.4926982501661776,166.6839190582814,15.251402307438347,72.65084245803662,2,6299.704366188125,15000,200,3,3,2
68,11.723651931039312,17.41177551742718,78.2353176716148,85.01786091382205,36.738388982700044,19.205358851025547,12.818519155678874,0.4645280448606822,224.5617069651254,-8.475172607362277,55.2503827437014,1,9966.772735777276,15000,100,2,3,6
69,14.460660809801553,15.05336470789286,86.51075324357488,93.52052576105096,38.46887224428953,10.120030272726826,28.661419248432832,0.5487687778862541,285.33228949039454,-3.4094813251270413,82.58382236427207,0,9073.5481162945,15000,200,1,2,3
70,13.816734307889972,15.370784215959652,107.83757528443176,94.1325973975742,33.24329377351518,15.52814875718349,113.91374061071804,1.095142700077805,217.79457900635447,34.32947980844732,85.54399273787595,2,11988.86085117068,10000,100,1,1,4
71,12.096147044602516,13.176271286746848,95.96929297519686,92.20014834158972,36.764837495206045,17.40663581066626,36.61196241834319,1.297311500149509,207.42342515079747,27.583988351571165,76.51596578547426,2,14041.685495477268,10000,100,1,3,1
72,11.516566351370807,6.473261637272666,80.24406370753563,86.25814788427296,35.94241827308597,14.850179875240412,20.26311472404424,1.8695172735965615,366.3617077066533,11.143420452954352,64.4915437405731,2,13052.480869634384,15000,100,3,1,5
73,13.946384285364502,5.625587715669483,113.89150390760204,85.42192507528131,36.03150120122947,10.854030301627215,55.28073499859919,0.223285255315547,342.9381375432323,15.857518114193862,41.260466751383206,2,7744.520502048119,10000,100,1,3,4
74,13.620572031542851,39.570283640761104,113.97909274757646,91.95336565405408,36.82532459537722,19.724613900279024,36.85052920322984,1.511075283712334,416.635641017924,8.499944297998873,88.80614451341549,1,13789.332184523058,15000,300,2,1,8
75,13.687021504122962,19.97205968075518,113.52892125230034,97.32191267223382,35.75359173129098,15.180104313760978,4.219110032543298,0.5478753907593034,124.97949061974778,27.038993358033625,39.18953170343568,0,13333.91314104604,10000,100,2,1,3
76,13.813811040057836,18.451432650588856,81.93981056907697,98.9346745784679,34.29062369302666,16.141862443190114,38.77742607353007,1.7219255250952257,304.7642548770318,29.209358961603986,34.18598453933018,2,14291.362337217684,15000,100,2,2,10
77,11.72213395520227,28.787654894257443,92.5619672090494,82.11811608807515,32.759226943805466,12.366097827075071,65.29303487273623,1.9122138367835504,292.59739269642694,28.164259510157954,50.9507879650608,1,9586.608210379876,15000,200,4,3,1
78,12.575397185632818,12.638886075277243,119.24948280704376,83.0965722519544,37.68581330913202,14.83498085106804,66.20548464239603,1.6701277696585617,184.8689054363444,26.13058624172248,23.978839949867197,2,12685.751724093983,5000,200,1,1,10
79,11.84760717857539,38.24864143825789,108.60062381549952,98.8947251756616,32.26272430003186,14.29149491958322,42.78707054122664,2.214886531434923,243.02877095134045,0.2252169346397909,88.49461252702535,2,10916.580655236705,10000,100,2,2,5
80,14.08931027762678,32.52207550454432,71.35837106127799,94.73070456669583,36.923543061544144,10.748958420019838,53.67633075031208,1.006827732722704,156.89107165286435,6.89849896202394,61.19034894914974,2,8105.027525494834,10000,100,1,0,1
81,13.369894380482672,8.129385080929083,73.26022956302461,97.65987649659546,32.333328226493265,11.061603535474672,115.86215018817197,2.2953197748993928,70.9221988084926,13.492271749183748,58.98664641649227,2,14944.310025427634,5000,500,1,0,11
82,12.492694074557948,19.61532715247249,93.19656884061664,84.05265268270686,36.25330169954454,18.374725196187747,45.28181726763739,1.298301245124581,106.90060533136642,6.539649571382782,65.9057395929804,1,5383.074668396614,15000,200,1,3,5
83,11.69067505085807,35.76914076467577,115.461010293078,91.75171742218804,37.47078267129029,12.398199522065902,30.98721759119796,1.4525534949677903,52.75682320060054,27.74701000791645,54.79165534440447,0,6622.725725590747,15000,100,1,1,9
84,12.432946965146986,38.06562078019936,96.93508989763572,94.02279188834947,32.187138889065395,11.949582714986306,29.216045288011216,1.9443063817832145,341.5347875950621,6.467676212497732,22.24444619661791,1,13925.423625318948,5000,200,2,3,5
85,12.47554996608024,21.35905289374544,94.89062540171452,93.60223770893946,30.599433008613083,15.049114512501394,54.9317535244961,0.0550751519976718,330.36369655457577,-3.088395660733142,62.86179021882777,1,5605.628434126335,5000,100,2,1,2
86,13.688818535014192,26.46939862237477,75.27368499783152,88.16303381733397,31.30973742994174,17.68747131362513,91.14241784603328,1.961982664260745,475.3031857899365,9.952022602415203,70.13217138695015,1,13868.206673435216,15000,100,1,3,2
87,13.41267241406564,10.846188113222633,102.8390052362147,80.30789783382617,36.05996967271025,10.61946518578988,24.718582102616782,1.855755447216346,364.8392068236207,38.99572163911902,49.172434243683725,2,12152.214760582008,10000,200,1,0,10
88,14.16163822772898,39.69090191479418,111.10515803001128,91.65852113608526,38.49446406225736,15.768079196382558,85.11553525689217,0.9295413502598396,26.022919378065723,1.2940706466787937,73.0106900449835,0,5366.840053945423,5000,300,2,3,9
89,12.916644775485848,13.10850954842052,89.02100037537812,85.06203078359218,30.449968212354243,11.192104428405734,2.5379788019299543,0.2573828546984684,442.1225869644771,20.60793294716145,35.890090953689445,2,9293.200428541766,5000,100,3,3,5
90,11.858782737814906,37.9956120947294,108.78059254626638,89.0050849228578,37.341512590416464,10.364610508256185,50.27195735807352,0.2728063497391234,431.3375814728629,11.648652491985317,35.48936137463288,1,12544.714750022373,5000,300,1,3,11
91,13.639734361668983,27.737632714732896,118.22383269504058,99.15162030167636,33.41318645950052,10.527439521622174,93.10380782433442,2.769671240955686,221.66016038634933,-6.4487716175336685,31.299189138130178,2,10831.002846307996,5000,100,2,0,8
92,13.782355145850692,26.27078782076007,80.18832295638445,87.9807063528487,34.785283699195226,18.34164108208441,40.64795469293177,2.0678379636775115,292.9315252639608,14.393830299902971,46.03963318524133,0,14358.71291964458,5000,100,2,2,10
93,13.183831592708488,22.9440978855778,96.16648155973706,96.79603213328852,39.288595498455656,11.179724836280617,67.64845217344794,0.3813078413122212,488.0391662362594,25.108216432415624,79.29084247723586,0,13676.440329119998,5000,100,2,1,4
94,13.812901539863685,13.073443410121554,84.35689790422877,83.77081211498502,33.31971504735846,10.45151364412292,24.597507939109292,1.070169507926719,266.15218192408315,15.660998791390938,77.95384435043451,2,8326.476353341459,15000,100,1,3,2
95,12.981386789093172,11.178481120192789,109.64272095169196,93.44920996050058,34.65336933939486,14.378998871429122,89.03944693514067,1.7774489817047892,452.6609141880449,33.605303187329056,46.79769455744527,1,5846.271955200904,15000,500,2,0,4
96,13.06819848814598,12.717017317456136,98.87966829405788,99.54013908877889,30.13682414760681,18.439934719420247,6.273492392251154,2.506715115271946,41.51937890509322,4.446850832879132,61.23831151861656,2,14442.570396456513,5000,200,2,0,11
97,12.78262305507565,11.52533917504891,101.7291208775152,82.03786201745874,30.815987200048383,12.62408376489302,102.30511738506004,0.1309827861390256,95.52593435434144,-5.687541434801754,70.45714215324409,1,10172.867677679267,15000,100,2,3,4
98,11.576257380232285,32.28545657483637,109.8957079807947,80.16639884454383,32.58591591134784,14.217126175259164,23.783566370600177,0.7098993944100266,220.3774717206589,36.82828058290031,36.8844742239616,0,5743.976243719485,10000,500,2,2,11
99,11.823674280979914,17.254384070835552,89.79852363312274,88.6716558526523,30.278522408210744,10.399225325637511,104.92776380499969,2.66924697088614,292.3784041686524,8.90981747641095,31.76987601263229,2,13165.756133592797,10000,300,4,2,9
100,11.594287557060202,7.024493679718873,115.75450342035217,81.85250966102734,36.31375326048251,14.49078514134876,42.30350895606208,0.0274966505514494,408.1139259314001,18.82027757268167,88.04671952486177,0,13685.064706853913,5000,300,1,3,10
101,13.409231233791342,38.9185920549284,96.651443362307,94.96768699352462,34.26398356801623,15.776130806371338,86.72202893693839,0.6041973083816622,494.13105757159343,29.600156306509795,63.229011924673294,1,11394.24640176571,10000,500,4,3,11
102,12.44306794322898,35.9325059737199,77.8977411417674,98.2909732769712,35.48145202728022,15.709070537521448,38.30703573434262,2.877072527918898,194.42574823705823,6.215683193779029,88.69910052835647,1,9475.089656863398,10000,100,2,0,6
103,13.025712073494107,37.471329911832456,104.79495590844012,88.68041945417518,31.746471858963297,13.324266921743652,108.7094005481577,1.8402055395665131,23.707818070042464,25.80822690888056,43.642919099256034,2,11621.730123235728,15000,300,2,3,10
104,14.22269942177828,39.82177379262524,109.66306752191272,85.17423284310883,32.95932029436616,13.155331806631356,15.196455062204922,0.7850140999125194,400.5857516476624,-3.229057509108598,69.2122189981892,2,12066.836957051237,15000,200,1,0,6
105,12.247876687446626,11.086333722682056,85.83808385337633,88.6880663801322,36.63824474852725,11.06623618936598,21.422374712711843,0.2009732831875428,302.19035954140406,4.564687360275263,35.58225455788664,2,13930.29958085968,15000,300,1,1,5
106,12.73114876910689,18.868470661593054,112.85896284993764,94.46895635700002,39.653027236304,13.667983206462685,59.16361501905627,0.0845740213416664,99.27142943410084,-2.7644681931740047,38.28401198917391,0,14558.61680374738,15000,300,2,2,6
107,13.766653415629149,31.538346649643195,115.30716273828833,80.18108323160742,30.50416773602209,10.994946688729646,9.832612684577535,0.7342352389107818,247.4142283107101,30.56152792006789,55.83314848887368,1,10143.209323909114,10000,100,2,0,1
108,12.186394496474868,29.36072163188273,83.84522436889044,91.78907978969394,38.90384320855266,17.665959447120514,23.51762216421143,2.6444574587667318,371.1551227668622,1.1324617613392682,42.37326878556499,1,12984.945335265626,5000,300,1,3,5
109,11.730939729486378,10.386356721894929,119.1760736357611,92.26583369774758,35.76881201311208,19.66274297748186,113.25196586544172,1.2477409628925284,385.2058935343219,25.87017777026051,31.733509468840914,0,14645.095559916548,15000,100,2,1,6
110,12.369254358741305,33.55415937467163,77.03557640243793,92.7537649379187,35.63919566755624,19.70074456666707,117.17875933774646,2.161000107497979,249.809205999381,37.16491986228263,38.401649139252825,2,6512.43338146966,10000,100,1,3,8
111,11.983663861762013,12.855420014283125,80.1007834201245,84.84044159961755,35.0027853520776,18.65071099375394,45.15111951965064,2.7548551061398734,152.60726506442955,16.38861045344385,22.502387612610526,2,5182.679816096766,15000,100,4,0,4
112,14.28909295702772,12.833616518791809,79.21124196190131,94.28105446756254,30.693940859041835,16.00792149339619,110.79432252167229,1.2241213848084498,486.8712910192468,17.001459613034385,69.30965350342406,0,13689.63772848294,10000,500,3,1,5
113,13.92436113869325,23.79410480126948,114.69948550039352,81.82782972663553,30.898768517361606,17.0086569724388,65.3789610808118,0.5738321131121912,331.68130547824643,13.051678404890602,54.44816599601031,1,6952.733332471607,15000,100,1,2,4
114,13.40021126953127,25.75289771945961,102.7146276162481,83.98540672933602,36.00912005659086,12.85205802680414,32.369095904852045,1.5513537925707586,204.11875967314936,6.294507169682138,26.597014648316797,1,5424.7876663180095,5000,200,3,0,7
115,14.114381770563153,25.30301727432339,77.60521416111365,97.54940093308964,33.409585714355586,16.307704201726207,84.28784652967184,2.7242510611795634,140.2316121023262,13.782751546245857,32.018579518994386,1,6600.961376574445,15000,100,4,2,10
116,13.911016230697344,8.202039308921421,92.01617091841744,94.77446301453134,39.17268066577681,14.556495494398774,79.06821678898287,2.4131232424131017,365.5514915017811,20.14037661333797,27.17741766788508,1,8841.149112437693,5000,500,1,3,6
117,12.059710176658108,35.71113019206331,100.76490125349012,80.2749110802269,34.065905373594724,14.820173397769326,118.695038293048,0.1974895300894613,121.09172279688384,39.29957860853297,62.88149657931135,0,7192.657015925801,15000,100,2,0,4
118,14.177676995469934,14.296001490604713,74.17320424946917,84.96752520739601,31.43281458702641,17.57776560375158,31.805674489114,2.0777184002327456,85.85499448684408,36.88822796591121,26.594725452874567,1,8052.5362910044305,15000,300,1,3,6
119,13.118026725746953,9.533022244898143,114.12081842036692,84.28812965986329,37.14718833502036,12.819183555972517,80.64714031940825,1.7156925673768613,264.9169444810352,33.10764791465609,72.79976331246513,0,14752.940514300462,15000,300,2,0,4
120,13.922320465492188,36.1061827954142,110.18017677207676,85.41612656073946,32.9335342144101,13.180396116945198,6.242850603533627,2.722389529039277,144.99369632207092,34.456526785242914,21.435764352427384,2,12044.055441625753,10000,200,1,3,8
121,14.18827389977048,38.44780243804137,95.26033867883191,84.95119540559773,35.25470307355893,19.246417911286365,13.63752464360633,0.3674442505508917,314.4525724618075,13.392459164602148,37.45630515971244,0,12121.91728253204,10000,100,1,1,11
122,12.454010424915593,35.17446660429077,118.35633076295852,81.25052591485691,36.9783278550517,10.562242948509722,0.4702049941311914,1.6021083396139697,58.96933743711674,22.87221635887324,82.34666731243351,1,5946.853747279229,5000,300,1,3,3
